id,created_at,text,retweet_count,favorite_count
977732000000000000,25-03-2018 02:20,b'\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xae \xe0\xa4\xa8\xe0\xa4\xb5\xe0\xa4\xae\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xa8 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xa4-\xe0\xa4\xac\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xa4 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82\xe0\xa5\xa4 \n\nGreetings on Ram Navami. https://t.co/tP2UBEzXle',9860,44656
,,,,
977731000000000000,25-03-2018 02:15,"b'Birthday wishes to my valued colleague, Birender Singh Ji. Birender Ji has years of experience in public life. He i\xe2\x80\xa6 https://t.co/UO7fBxd23Y'",1497,9405
,,,,
977558000000000000,24-03-2018 14:49,"b""Had the honour of taking the President of Germany, Mr. Frank-Walter Steinmeier to Delhi's Sunder Nursery. We had wo\xe2\x80\xa6 https://t.co/KBKAU9TR1I""",3135,18199
,,,,
977557000000000000,24-03-2018 14:45,b'RT @examwarriors: Yashvi Hathi from Mumbai and Shubham Pathak from M.P - Week-1 winners of the #T10Series. They get a copy of #ExamWarriors\xe2\x80\xa6',698,0
,,,,
977431000000000000,24-03-2018 06:24,b'Tune in at 11 AM tomorrow. #MannKiBaat https://t.co/4eCZm4z0uO',2579,13223
,,,,
977386000000000000,24-03-2018 03:27,b'Government of India is working in mission mode to make India TB-free. While the world has set a target of 2030 for\xe2\x80\xa6 https://t.co/U5cBfKqF55',2864,12925
,,,,
977386000000000000,24-03-2018 03:24,"b""In the spirit of this year\xe2\x80\x99s  #WorldTBDay theme of 'Wanted: Leaders for a TB-free world\xe2\x80\x99 I urge citizens and organi\xe2\x80\xa6 https://t.co/mKKDgDcq5K""",3156,15442
,,,,
977231000000000000,23-03-2018 17:10,b'Congratulations to all those elected to the Rajya Sabha from various states and best wishes for their Parliamentary\xe2\x80\xa6 https://t.co/ISFFgWg3MQ',7026,37660
,,,,
977003000000000000,23-03-2018 02:03,"b'The martyrdom of Bhagat Singh, Rajguru &amp; Sukhdev was a watershed moment in our history. Every Indian is proud that\xe2\x80\xa6 https://t.co/a7ydKqjg7l'",9610,35385
,,,,
977001000000000000,23-03-2018 01:54,b'Dr. Ram Manohar Lohia is one of the most remarkable personalities of 20th century India. He combined scholarly zeal\xe2\x80\xa6 https://t.co/tZ7NgKw89x',3480,19349
,,,,
977000000000000000,23-03-2018 01:51,b'Greetings to Union Minister @smritiirani Ji on her birthday. Smriti Ji is at the forefront of transforming India\xe2\x80\x99s\xe2\x80\xa6 https://t.co/bNn4oijXGd',2374,13058
,,,,
976847000000000000,22-03-2018 15:46,"b'Had a wonderful interaction with the eminent freedom fighter, Gandhian and ex-MLA of Odisha, Shri Padmacharan Nayak\xe2\x80\xa6 https://t.co/0tXtNRglH8'",3199,19580
,,,,
976755000000000000,22-03-2018 09:37,b'A significant pro-people measure passed in Parliament. Will benefit lakhs of Indians. https://t.co/ZqXs045JOB',3216,13096
,,,,
976654000000000000,22-03-2018 02:58,b'Thank you Anagha and Jayesh for your affection and kind words on #ExamWarriors. Glad that the book helped you durin\xe2\x80\xa6 https://t.co/9ZS4l0gY8y',4212,18972
,,,,
976645000000000000,22-03-2018 02:21,b'#WorldWaterDay is an occasion to highlight the importance of Jal Shakti and reaffirm our commitment towards water c\xe2\x80\xa6 https://t.co/h6xbYoMITg',4476,15440
,,,,
976642000000000000,22-03-2018 02:09,b'\xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xac\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\xb9\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82\xe0\xa5\xa4 \n\nGreetings to my sisters and brothers of Bih\xe2\x80\xa6 https://t.co/EYZuuY6NgS',5072,25951
,,,,
976641000000000000,22-03-2018 02:05,b'Birthday wishes to @jualoram Ji.  He has always played a significant role in serving the tribal communities. For de\xe2\x80\xa6 https://t.co/YeBvZFVW1U',1373,6929
,,,,
976505000000000000,21-03-2018 17:06,b'Creating better health infrastructure across India. \nhttps://t.co/C5WKI5INy1\n\nvia NMApp',2617,13357
,,,,
976505000000000000,21-03-2018 17:03,b'A decision that will give further impetus to the development of the silk industry. \nhttps://t.co/prKWwwlIfI\n\nvia NMApp',1877,8981
,,,,
976504000000000000,21-03-2018 17:00,b'Deepening our ties with Africa. \nhttps://t.co/4ty8Lnb7z4\n\nvia NMApp',1394,6047
,,,,
976503000000000000,21-03-2018 16:58,b'Boosting industrial growth in the Northeast. \nhttps://t.co/cMn85koLym\n\nvia NMApp',1840,7816
,,,,
976503000000000000,21-03-2018 16:57,"b'Working steadfastly towards quality and affordable healthcare for the poor, neo-middle class and middle class.\xe2\x80\xa6 https://t.co/TbIMMUT4iB'",2158,9340
,,,,
976292000000000000,21-03-2018 02:58,b'Navroz Mubarak to the Parsi community! May the coming year further the spirit of happiness and harmony. I pray that\xe2\x80\xa6 https://t.co/q8S6ymQUZY',3770,21552
,,,,
976123000000000000,20-03-2018 15:45,b'Reiterated India\xe2\x80\x99s commitment to a rule-based multilateral trading system that is guided by inclusiveness and conse\xe2\x80\xa6 https://t.co/8Oa0kaBjHZ',2767,14363
,,,,
976122000000000000,20-03-2018 15:44,b'Interacted with Ministers and Dignitaries who are attending the Informal @wto Meeting in Delhi. We discussed variou\xe2\x80\xa6 https://t.co/wZ2gX8EiZe',2120,10894
,,,,
976073000000000000,20-03-2018 12:26,b'The MEA and particularly my colleagues @SushmaSwaraj Ji and @Gen_VKSingh Ji left no stone unturned in trying to tra\xe2\x80\xa6 https://t.co/HQMcP6Acgc',5477,21069
,,,,
976072000000000000,20-03-2018 12:25,b'Every Indian grieves with those who lost their loved ones in Mosul. We stand in solidarity with the bereaved famili\xe2\x80\xa6 https://t.co/oeh76aFjP5',6053,27121
,,,,
975773000000000000,19-03-2018 16:36,"b'RT @naqvimukhtar: PM Shri @narendramodi conveyed greetings &amp; best wishes to followers of Khwaja Moinuddin Chishti, a symbol of great spirit\xe2\x80\xa6'",949,0
,,,,
975773000000000000,19-03-2018 16:35,"b""RT @naqvimukhtar: Today offered 'Chadar' on behalf of PM Shri @narendramodi at dargah of Sufi Saint Hazrat Khwaja Moinuddin Chishti at Ajme\xe2\x80\xa6""",841,0
,,,,
975773000000000000,19-03-2018 16:35,b'RT @naqvimukhtar: PM \xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 @narendramodi \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xa4\xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb5 \xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x86\xe0\xa4\xa7\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\x82\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x93\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\x95 \xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xac \xe0\xa4\xa8\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\x95\xe0\xa5\x87\xe2\x80\xa6',866,0
,,,,
975773000000000000,19-03-2018 16:35,b'RT @naqvimukhtar: \xe0\xa4\x86\xe0\xa4\x9c \xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\x88\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\xa8 \xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 806\xe0\xa4\xb5\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb9 \xe0\xa4\x85\xe0\xa4\x9c\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0 \xe0\xa4\xb6\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xab \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 PM \xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 @narendramodi \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6\xe2\x80\xa6',1211,0
,,,,
975742000000000000,19-03-2018 14:31,"b'Had a wonderful meeting with Mr. Roberto Azev\xc3\xaado, Director-General of the @wto. @WTODGAZEVEDO https://t.co/nhX2UaTkeO'",2120,15759
,,,,
975543000000000000,19-03-2018 01:22,"b'On the auspicious occasion of Cheti Chand, my best wishes to the Sindhi community. May Lord Jhulelal always shower\xe2\x80\xa6 https://t.co/mF28PxiBhK'",3406,19815
,,,,
975542000000000000,19-03-2018 01:20,"b'Navreh Mubarak! As the new year begins, I pray that everyone\xe2\x80\x99s lives are blessed with tremendous happiness, prosper\xe2\x80\xa6 https://t.co/7fYarWu2G1'",5340,31623
,,,,
975178000000000000,18-03-2018 01:12,b'Happy Ugadi! I pray for a year filled with happiness and good health.',4483,25578
,,,,
975178000000000000,18-03-2018 01:11,"b'On Gudi Padwa, greetings to my sisters and brothers of Maharashtra. I hope the coming year marks the fulfilment of\xe2\x80\xa6 https://t.co/NJDHNz2wpH'",3047,14901
,,,,
975177000000000000,18-03-2018 01:07,"b""Sajibu Cheiraoba greetings to the people of Manipur. May the coming year bring peace and prosperity in everyone's lives.""",1809,8223
,,,,
975176000000000000,18-03-2018 01:03,"b'\xe0\xa4\xa8\xe0\xa4\xb5 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82\xe0\xa5\xa4 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa4\xa4 2075 \xe0\xa4\xb8\xe0\xa4\xac\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\x96, \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x83\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa4\xbf \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9b\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa5\xa4'",11290,53458
,,,,
975175000000000000,18-03-2018 01:01,b'Several people across the nation are celebrating the start of the New Year. I convey my greetings to all those cele\xe2\x80\xa6 https://t.co/Oz4FV9ozgf',2409,10919
,,,,
975175000000000000,18-03-2018 00:59,b'Birthday wishes to my colleague Sadananda Gowda Ji. His humility has endeared him to several people. A grounded and\xe2\x80\xa6 https://t.co/YuJfIm8PyB',1192,5854
,,,,
975032000000000000,17-03-2018 15:32,b'Here is my complete speech at the Rashtriya Jan Jagriti Dharam Sammelan in Srisailam. https://t.co/RMIo6TaUle',1986,9448
,,,,
975032000000000000,17-03-2018 15:30,"b'I bow to Bhagwan Basaveshwara. We are greatly inspired by his thoughts and ideals, and this is reflected in the wor\xe2\x80\xa6 https://t.co/gpDknNkMDN'",2102,8544
,,,,
975031000000000000,17-03-2018 15:29,"b'No words can do justice to the valuable contribution of saints and seers to our nation. For centuries, they have se\xe2\x80\xa6 https://t.co/ELV1s9S1sB'",1783,6681
,,,,
975031000000000000,17-03-2018 15:28,b'Ugadi greetings to all! \n\nHad the honour of addressing the Rashtriya Jan Jagriti Dharam Sammelan in Srisailam via v\xe2\x80\xa6 https://t.co/r5kYvUTwg8',1902,7084
,,,,
974984000000000000,17-03-2018 12:20,"b'At 7:30 this evening, will address a programme to mark Ugadi in Srisailam, Andhra Pradesh via video conferencing.'",2931,15777
,,,,
974980000000000000,17-03-2018 12:05,b'\xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa7\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xb0\xe0\xa4\x96 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa4\xa6\xe0\xa4\xa6 \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xa8 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa5\xa4 https://t.co/Q4meA9f0wq',2423,11492
,,,,
974980000000000000,17-03-2018 12:05,b'\xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xac\xe0\xa4\xb9\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xb9 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x82\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xaf\xe0\xa4\xa6\xe0\xa4\xbf \xe0\xa4\xb5\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa4\xb6\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa7\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82\xe2\x80\xa6 https://t.co/d8zuNcDTV5',2827,11272
,,,,
974980000000000000,17-03-2018 12:04,"b""'Waste to Wealth' \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\x95 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 https://t.co/Jrj3q99ue0""",1410,5316
,,,,
974980000000000000,17-03-2018 12:04,"b'\xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xb0 \xe0\xa4\xab\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\x97 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa4\xb0 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x86\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xab \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xa6\xe0\xa4\xa6 \xe0\xa4\x95\xe0\xa4\xb0\xe2\x80\xa6 https://t.co/tENr3aU6YN'",1565,5766
,,,,
974980000000000000,17-03-2018 12:04,b'Sweet Revolution \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x83\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x96\xe0\xa5\x8b\xe0\xa4\xb2 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\xae\xe0\xa4\xa7\xe0\xa5\x81\xe0\xa4\xae\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x96\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa8 \xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xab \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\x9c \xe0\xa4\xac\xe0\xa4\xa2\xe0\xa4\xbc\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xae\xe2\x80\xa6 https://t.co/SRjfjOsv8P',1414,4661
,,,,
